title,descripcion,salario,experience_text,url,company,location,source,salario_numerico,seniority,years_required,skills
Jefe Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrativa Jr (Control De Gestión),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Practica Control De Gestion  Ti Para Nuestro Cliente Latam Airlines,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control Y Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control Y Gestion,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Especialista Control Gestión/ Ingeniero, Proyecto Rm",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A Senior Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control De Gestión O Ing. Informática Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Buscamos Practicante Para El Área De Operaciones Y Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control De Gestión Y Seguridad En Flota,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero En Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Titulado Ingeniero En Información Y Control De Gestión Junior (Máximo 1 Año De Experiencia),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Responsable De Administración Y Control De Gestión – Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A De Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Contador Auditor – Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero En Control De Gestión / Lun A Vie $1.300.000 Líquidos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Práctica En Eficiencia Operacional Ingenieros En Control De Gestión O Civil Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Subgerente Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Alumno En Práctica Ingeniería,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control Gestión Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A En Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe Control Y Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero De Control Y Gestión De Proyectos Minera Los Pelambres,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Reportabilidad Y Control De Gestión/4X3/Calama/Sin Pernoctación,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión / Maipu,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Practica Profesional: Técnico O Ingeniería En Logística,",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión Y Compensaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Ingeniero Analista De Licitaciones, Propuestas Y Control De Gestión De Proyectos Mineros En Santiago",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Practica Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control De Gestion Mineria Antofagasta,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control Gestion De Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control De Gestión Comercial Para Colun.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control De Gestión Y Apoyo Administrativo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control De Gestión De Mantenimiento Experiencia Sap Y Minería,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión – Recolección,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero  Para Control De Gestión De Mantenimiento Industrial En La Unión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Administración Y Control De Gestión – Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero De Estudios/Área: Control De Gestión/Providencia,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control Gestión Personas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Práctica En Eficiencia Operacional Para Ingenieros/As En Control De Gestión Y/O Civil Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Gestión Y Control Operacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control De Gestión (Área Soporte Operacional),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Para Control De Gestión De Mantenimiento Para La Unión.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Civil Industrial Con Experiencia En Control De Gestión De Mantenimiento.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Control De Gestión De Mantenimiento.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Especialista Control De Gestión (Las Condes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control De Gestión Y Procesos De Planta,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero De Datos Y Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero En Gestión Y Control De Procesos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Control De Asistencia Y Gestión.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Sales Account Executive,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Consultant,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Global Data Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Operations Finance Analyst (Casablanca),nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Field Marketing Senior Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Responsable Sistema De Gestión Integrado,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
It Security Analyst - Americas,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Rr-0279517 - Manager Cloud Engineering,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Business Analyst - Blue Yonder,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Business Analyst Development,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Tender & Trade Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Economic Evaluation & Benchmarking Analyst, Intermediate",nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Corporate Coverage Chile – Investment Banker,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Data Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ba Ia Y Chatbot,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Erp (Oracle) Support Specialist (Reemplazo Pre/ Post Natal),nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Software Technical Support Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Negocio Semi Senior,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Chile - Senior It Service Desk Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
